date;user;v;a;tweet
03.06.19 08:25;TerryTmcgookin;6.49;5.10;RT @Martin_Durkin: Fingers¬†crossed. Such¬†exciting¬†news. After¬†two¬†long¬†years, a whiff of¬†freedom, and the¬†promise¬†of a¬†return¬†to the economic¬†glory¬†days¬†of¬†free-trading¬†free-wheeling Britain.¬†https://t.co/fm7HlPBbAZ
03.06.19 08:25;AnthonyBowson;5.71;4.39;RT @jonlincbrown: @brexit_sham¬†Caught¬†napping so they would have you¬†believe. This is from David Cameron in 2010 and¬†demonstrates¬†an¬†awareness¬†of some of the problems¬†even¬†back¬†then and of¬†broken¬†promises¬†to¬†deal¬†with it.¬†https://t.co/I6gJW4xAzW
03.06.19 08:25;tomelce;6.46;4.51;RT @martin_oxley: UK's #Brexit¬†preparations¬†'shambolic', haulage¬†chief¬†says | #PeoplesVote¬†https://t.co/gyO4raGVky¬†https://t.co/mCoIo0bbgS
03.06.19 08:25;jono_pce;4.63;4.69;RT @SebDance: And now Nissan adds to the¬†grim¬†list. No¬†Deal¬†Brexit is sudden¬†death¬†of British¬†industry. May‚Äôs¬†Deal¬†Brexit is the¬†death¬†of British¬†industry, albeit slower.¬†Put¬†it to the¬†People. What is¬†happening¬†now was *explicitly* decried in 2016 as ‚Äúproject fear‚Äù.¬†https://t.co/d9wxRumKMC
03.06.19 08:25;ElliH53;5.08;4.91;RT @campbellclaret:¬†Brilliant¬†piece¬†here ‚Äî Why the UK cannot¬†see¬†that Brexit is¬†utterly,¬†utterly¬†stupid¬†https://t.co/QAoxM3Kf7q
03.06.19 08:25;Wilma76866749;6.00;4.91;"RT @nickreeves9876: ""Five months before the referendum,¬†the finance company¬†suggested that Banks¬†travel¬†to Russia to¬†meet¬†executives¬†at state-owned¬†bank¬†Sberbank to hurry the¬†deal¬†along.""https://t.co/N3h0hDWXSL¬†Rees-Mogg's SCM has ¬£58.8m invested in Sberbank. #PutItToThePeople #BrexitGate #brexit"
03.06.19 08:25;ukpapers;5.64;4.53;N Ireland¬†Warned¬†Of¬†Unrest¬†And¬†Food¬†Shortages¬†In No-Deal¬†Brexit.¬†Top¬†official¬†lays¬†out¬†likely¬†impact.¬†Letter¬†raises¬†pressure¬†on¬†DUP. Party's¬†stance¬†softens -¬†https://t.co/ZZI6S16SJx¬†@alexebarker #frontpagestoday #UK #FinancialTimes¬†https://t.co/xY9ZPgERCi
03.06.19 08:25;grahambsi;4.99;4.14;RT @EmmaKennedy: Slashing tariffs¬†will¬†require WTO say so AND¬†will¬†decimate many UK¬†businesses¬†AND¬†will¬†mean¬†no FTAs for¬†us.¬†Idiotic¬†and¬†suicidal.¬†https://t.co/nQdZEHz1KO
03.06.19 08:25;Al_toMyFriends;6.00;4.81;RT @Simon_Gardner: Northern Ireland to¬†lead¬†the way with maximum suffering¬†out¬†of Brexit. Don't¬†fancy¬†the DUP's¬†chances¬†at the next election.¬†https://t.co/MbhzT1CWlF
03.06.19 08:25;UKConstructionm;5.81;4.67;Respondents to the latest #PMI survey have indicated that #Brexit¬†hesitation¬†is¬†affecting¬†markets, with February's¬†figures¬†continuing the #slowdown. #construction @IHSMarkitPMI¬†https://t.co/gQKlz4bUcohttps://t.co/WoOSHJjlwn
03.06.19 08:25;langdaler;6.40;5.10;RT @LesleyMillercyp: HE IS¬†RIGHT! Iain Duncan Smith¬†claims¬†most¬†people¬†want¬†a no-deal¬†Brexit¬†https://t.co/1eNi9MLgVg
03.06.19 08:25;MelbourneCarrie;6.45;3.76;RT @MelbourneCarrie: @AdamBienkov @BBCr4today @JustinOnWeb are you going to¬†correct¬†that? Or just let it¬†sit¬†there¬†on¬†your ‚ÄòHooray for Brexit/US‚Äô¬†show? I never¬†listen¬†now, no¬†moderate¬†informedperson¬†who¬†appreciates¬†Truth, listens to your tragicomedy any more ü¶âüò¢cc @UKHouseofLords
03.06.19 08:25;euobs;3.99;4.21;[Ticker] Brexit talks¬†end¬†in¬†deafening¬†silence¬†https://t.co/IbmrsucjEA
03.06.19 08:25;SteveAUK2;5.09;4.28;RT @StirringTrouble: While #Russia is¬†falsely¬†accused¬†of 'interfering' in Britain over #Brexit by May's¬†government¬†Japanese¬†car-making¬†companies¬†like¬†Honda, Nissan and Toyota openly¬†meddle¬†in UK #politics¬†by blackmailing¬†people¬†over a no-deal¬†Brexit with Japanese owned¬†FT¬†spreading¬†false¬†rumours.
03.06.19 08:25;juliaweatherby1;5.02;5.16;RT @simon_schama: yes -¬†superb¬†expression¬†of¬†cold,¬†intelligent¬†fury¬†- demolishes all the arguments getting in the way of seeing and characterising Brexit as what it is - an act of¬†insane¬†self-strangulation¬†https://t.co/mhGwQ643Oa
03.06.19 08:25;Dukespoint;5.68;4.16;RT @ByDonkeys: Because he's¬†blocked¬†us, hardcore Brexit ideologue @DominicRaab¬†will¬†never¬†know¬†he's¬†on¬†a giant backlit billboard¬†outside¬†Notts County¬†football¬†ground.¬†https://t.co/ifouZ5JwbZ
03.06.19 08:25;EyeEdinburgh;5.35;4.17;RT @Sime0nStylites: If we¬†judged¬†by actions, no¬†one¬†seems to¬†want¬†Brexit to¬†happen¬†anymore.
03.06.19 08:26;bjacollins;5.73;4.52;"RT @JP_Biz: The¬†Head¬†of the NI¬†Civil¬†Service¬†has¬†sent¬†an updated no-deal¬†Brexit¬†letter¬†to the¬†local¬†parties¬†warning¬†of ""grave""¬†consequences¬†which could have a ""profound¬†&¬†long¬†lasting¬†impact¬†onsociety."""
03.06.19 08:26;tommark_ham;6.53;4.48;RT @davidschneider:¬†Please¬†file under¬†Absolutely¬†Nothing To¬†Do¬†With Brexit alongside Sony, Flybmi, Panasonic, Dyson, Hitachi, Ford,¬†Bank¬†of America, Jaguar¬†Land¬†Rover, Schaeffler, Toshiba etc etchttps://t.co/Yv5SfxnK75
03.06.19 08:26;AnneMarieGoldie;5.73;4.46;RT @dfatirl:¬†Attorney¬†General¬†of Ireland, Seamus Woulfe highlighting Ireland as a venue for¬†dispute¬†resolution¬†post-Brexit.¬†Post-Brexit we¬†will¬†be¬†the only fully¬†common¬†law, English speaking¬†country¬†in the EU.¬†https://t.co/4uUn8p7oA3
03.06.19 08:26;CommonsEUexit;6.34;3.85;RT @BinghamCentre: @SweeLengHarris from the @BinghamCentre and @The_LEF¬†will¬†be¬†giving¬†evidence¬†to the @CommonsEUexit¬†on¬†Parliament‚Äôs¬†role¬†in¬†preparing¬†for Brexit and¬†future¬†relationshipnegotiations¬†on¬†Wednesday 6 March at 9:15am:¬†https://t.co/NEMx4YyeY7
03.06.19 08:26;nickymugler;5.07;4.27;"RT @the3million: ""Millions of EU¬†nationals¬†living¬†in the UK could¬†suffer¬†the same fate as the Windrush¬†generation¬†after Brexit, according to a¬†damning¬†report¬†from MPs."" writes @tpgcolson in the @businessinsider about the latest¬†Public¬†Accounts Committee Windrush¬†report¬†https://t.co/CnGHgKIHHk"
03.06.19 08:26;FordFullerton;5.26;4.95;RT @MaryCreaghMP: No. The polls¬†do¬†not say this. They¬†show¬†a¬†swing¬†to¬†remain. That‚Äôs why Ian is¬†frightened¬†of @peoplesvote_uk¬†https://t.co/zimXaWszOv
03.06.19 08:26;boblister_poole;6.21;6.02;Labour¬†ROW: Jeremy Corbyn's¬†leadership¬†'does not fit' with¬†party¬†values¬†claims¬†Labour MP¬†https://t.co/di4pziHOhj
03.06.19 08:26;Webberc5Webber;6.32;4.40;RT @acgrayling: EU's Donald Tusk: 'External anti-European forces'¬†influenced¬†Brexit vote -¬†Sky¬†News¬†https://t.co/ZbR6ZCBJvt
03.06.19 08:26;PeaWea4;5.69;5.04;RT @CllrBSilvester:¬†WOW¬†Incredibly¬†the #BrexitBetrayal was hatched in Berlin. The¬†treachery¬†&¬†treason¬†just¬†got¬†even¬†more¬†serious. Our PM conniving with Merkel to overturn¬†biggest¬†democratic vote in our¬†illustrious¬†history. Telling the¬†people¬†she is¬†delivering¬†#Brexit, when she is¬†doing¬†the¬†opposite.¬†https://t.co/q8I8h96bPm
03.06.19 08:26;GavinWade69;5.43;4.63;RT @SirBrianClough1: Isn't it¬†amazing¬†just how¬†UNLUCKY¬†the UK has¬†become¬†since 23rd June 2016 THIRD¬†LIST¬†Hitachi¬†Rolls¬†Royce Deutsche¬†Bank¬†Monarch Credit Suisse¬†Bank¬†of America JP Morgan BAE Shipyards Hitachi [Nuclear]¬†Obviously¬†NOTHING AT ALL to¬†do¬†with #Brexit! Just how¬†UNLUCKY¬†can¬†you¬†get?!
03.06.19 08:26;shiremoorpotter;5.14;4.61;RT @Michael_Heaver: No¬†Deal¬†Brexit is¬†taking¬†back¬†control. British¬†government¬†able¬†to act unilaterally, making¬†decisions¬†without EU¬†interference. What a contrast to the ¬£39¬†billion¬†trap.¬†https://t.co/qugWqPL2RZ
03.06.19 08:26;idmcc18;6.18;4.12;RT @Peston: Attached is the official¬†position¬†of the official Brexit¬†campaign. Vote¬†Leave¬†said UK would not¬†even¬†start¬†the legal¬†process¬†to¬†leave¬†until we had¬†negotiated¬†an¬†acceptable¬†Brexit¬†deal, let¬†alone¬†be¬†days¬†from¬†leaving¬†without having a clue about what¬†kind¬†of Brexit we¬†will...¬†https://t.co/g3v5S6N9yp
03.06.19 08:26;Dunholme;6.23;4.53;RT @leadingedge1993: @Stop_The_EU Totally¬†agree. Just¬†wish¬†all our MPs were¬†bold¬†enough to¬†do¬†as the¬†country¬†has¬†told¬†them to¬†do. If they¬†bottle¬†it - we'll¬†be¬†tied to the EU for years to¬†come¬†and we¬†will¬†miss¬†out¬†on¬†many¬†amazing¬†opportunities.¬†Get¬†us¬†out¬†now - with a¬†clean, managed, no¬†deal¬†Brexit.
03.06.19 08:26;freeWorld2;6.33;3.96;RT @InFactsOrg: In the latest¬†blow¬†to the¬†health¬†of the UK¬†car¬†industry¬†Toyota has now said it would¬†be¬†‚Äúextremely complicated‚Äù to¬†build¬†new¬†car¬†models in the UK in a #NoDeal #Brexit scenario. No¬†onevoted for this. We need a #PeoplesVote¬†https://t.co/N3xZBi5NWl
03.06.19 08:26;flyingbun;5.58;5.00;RT @StandUp4Brexit: ‚ÄúThe¬†car¬†industry¬†is clearly in¬†trouble¬†for all¬†kinds¬†of other reasons... every¬†time¬†a¬†car¬†manufacturer¬†- was it Nissan recently? - where the¬†company¬†said ‚Äòit's¬†got¬†nothing to¬†do¬†with Brexit‚Äô and everybody said ‚ÄòNo, of¬†course¬†it's¬†got¬†to¬†do¬†with Brexit‚Äô‚Äù @MelanieLatest @SkyNews¬†https://t.co/njajpN2tnb
03.06.19 08:26;BEEnnis;6.28;4.79;RT @PeterKGeoghegan:¬†Big¬†exclusive¬†on¬†@Channel4News now about¬†new¬†Arron Banks' links w/Russia ahead of Brexit vote. Banks is¬†biggest¬†single¬†donor¬†in British¬†political¬†history¬†- but where did his¬†money¬†come¬†from? @openDemocracy has been asking for almost¬†two¬†years. (Thread)
03.06.19 08:26;dickiedaves;5.06;4.30;RT @doctor_oxford: ‚ÄúThere¬†will¬†inevitably¬†be¬†delays¬†to¬†cancer¬†treatment as a¬†result¬†of the Brexit¬†process.‚Äù - Royal¬†College¬†of Radiologists This is truly and¬†utterly¬†disgraceful. @theresa_may is¬†puttingpolitics¬†above patients‚Äô¬†lives.¬†https://t.co/5hb0oHPjWT
03.06.19 08:26;WendyPuerto;6.36;4.33;"RT @LeaveEUOfficial: Labour's @KateHoeyMP is quite¬†right¬†to¬†highlight¬†the continual Brexit¬†bias¬†evident¬†at the BBC. There is nothing ""hardline"" about politicians honouring a manifesto pledge to¬†implement¬†a democratic¬†mandate¬†handed to them by the¬†people!¬†üëç¬†üôã‚Äç‚ôÇÔ∏è¬†Support¬†us¬†at¬†https://t.co/iICfFb8qqg"
03.06.19 08:26;TaskerDavid;5.41;4.68;RT @LeaveEUOfficial: Oh no! Not more¬†free¬†trade. This is Remainers'¬†worst¬†nightmare, plunging prices¬†on¬†the¬†back¬†of No¬†Deal¬†Brexit boosting the¬†economy. It's a mouthwatering¬†prospect.¬†Support¬†us¬†at¬†https://t.co/2M2OxxptbK
03.06.19 08:26;LocalStigmatic;6.20;5.09;RT @Channel4News:¬†Millionaire¬†Brexit backer Arron Banks eagerly¬†pursued¬†a multibillion-pound¬†gold¬†deal¬†brought to him by a Russian oligarch with links to the Kremlin just months before the EU referendum, Channel 4¬†News¬†can¬†reveal. #TheBanksFiles¬†https://t.co/lNG0daj8uQ
03.06.19 08:26;robfarrimond;5.21;4.78;RT @jamesdeeganMC: We have been continuously slapped in the¬†face¬†by the EU, allowing yourself to¬†be¬†slapped¬†means¬†the¬†bully¬†just gets more¬†confident. They have treated¬†us¬†with no¬†respect.¬†Tell¬†you what¬†slap¬†me and you won‚Äôt¬†be¬†shown¬†the other¬†cheek. #brexit #NoDeal¬†https://t.co/Irhk5L66Qm
03.06.19 08:26;JohnsonKarol;6.84;4.63;RT @Jacob_Rees_Mogg:¬†Free¬†trade¬†will¬†improve¬†living¬†standards¬†for all.¬†https://t.co/uXouO4InWM
03.06.19 08:26;EuropeIsUs;7.42;4.80;U.S.-UK¬†Relationship¬†Will¬†Prosper¬†After Brexit: U.S. Ambassador¬†https://t.co/SIQOLL0E38
03.06.19 08:26;sound_of_sirens;5.16;5.30;"RT @ProSyn: For¬†Jean-Paul Sartre,¬†hell¬†was ""other¬†people."" For the Brexiteers,¬†hell¬†is¬†living¬†with themselves | Harold¬†James¬†https://t.co/9zYw3jJv2x"
03.06.19 08:26;cirian75;6.10;4.61;What¬†do¬†you have is 13¬†pro¬†brexit labour MPs Hoping to¬†justify¬†voting for May's¬†deal¬†by¬†claiming¬†to have¬†gotten¬†money¬†for their constituencies and¬†protected¬†their¬†human¬†rights When what they have¬†achieved¬†is¬†bugger¬†all¬†https://t.co/YsICH3bKO1
03.06.19 08:26;GavinWade69;5.81;4.35;RT @SirBrianClough1: Isn't it¬†amazing¬†just how¬†UNLUCKY¬†the UK has¬†become¬†since 23rd June 2016¬†SECOND¬†LIST¬†Somerset¬†Capital¬†Management Aviva NatWest Redring Xpelair¬†Easy¬†Air¬†Travel¬†EU¬†Medicines¬†Agency¬†EU Scientific¬†Research¬†Obviously¬†NOTHING AT ALL to¬†do¬†with #Brexit! Just how¬†UNLUCKY¬†can¬†you¬†get?!
03.06.19 08:26;MaryRic44976686;6.27;3.92;RT @xtophercook: The¬†idea¬†that our¬†whole¬†trade¬†policy¬†will¬†be¬†determined¬†like¬†this is¬†banana¬†republic¬†stuff¬†https://t.co/wKJWrDkhay
03.06.19 08:26;Margybargy;5.55;4.29;RT @FrancesOGrady: Today's flimsy¬†proposals¬†won't¬†protect¬†our rights at¬†work¬†or¬†stop¬†us¬†falling¬†behind¬†the¬†rest¬†of Europe. And there‚Äôs nothing to¬†stop¬†a¬†right-wing¬†Tory¬†government¬†from tearing them up. No¬†one¬†should¬†be¬†taken¬†in. Our rights are¬†still¬†under¬†threat.¬†https://t.co/56fvB4iJuo
03.06.19 08:26;forcenimda;6.07;4.08;@TheHirstComment I¬†doubt¬†people¬†who¬†can¬†afford¬†BMWs and Audis¬†will¬†be¬†too bothered, I won't¬†be. Affluent¬†people¬†like¬†myself¬†will¬†just¬†pay¬†the¬†extra¬†cost of things after #Brexit. The¬†poor¬†should¬†do¬†the same or shut up.
03.06.19 08:26;CWRoundTable;5.99;4.46;RT @cayCompass: In a joint statement, the¬†chief¬†ministers of three¬†dependencies¬†echoed¬†objections¬†raised¬†by the Cayman Islands and other overseas territories over a¬†similar¬†amendment¬†to the U.K. Sanctions and Anti-Money¬†Laundering¬†Bill¬†in 2018.¬†https://t.co/V62GCOCKpO
03.06.19 08:26;suffolkliz;5.91;4.73;@jones4whitegate @jungman0073 We have an elderly Danish councillor here who said to¬†dad, ‚Äòoh, so you¬†want¬†to¬†send¬†me¬†home?‚Äô When he¬†told¬†her he voted Brexit. He said, ‚ÄòNo‚Äô, of¬†course¬†not‚Äô. She¬†made¬†a huge¬†fuss¬†in the¬†local¬†rag¬†t
03.06.19 08:26;WilSallie;5.95;4.51;RT @ConservativeAWF:¬†Lobster¬†mail¬†order should¬†be¬†banned after Brexit, campaigners demand as they¬†tell¬†Amazon to¬†stop¬†putting¬†animals¬†in the post' @crab_welfare¬†https://t.co/giKYQLKsJ6
03.06.19 08:26;TheRetroExec;5.62;4.64;RT @boblister_poole:¬†Ex-MI6¬†chief¬†says no-deal¬†Brexit far¬†better¬†than Theresa May's offering¬†https://t.co/B3MfgcxAKt
03.06.19 08:26;PowlsonDavid;5.71;3.73;RT @JeremyCliffe: I tweeted this in November 2016 and¬†stand¬†by it. Brexit won't¬†be¬†a¬†moment. It¬†will¬†be¬†a¬†long,¬†slow, Italy-style¬†decline. It¬†will¬†be¬†gradually dirtier¬†hospitals, more paperwork, fewer¬†start-ups, more¬†crowded¬†trains. It¬†will¬†be¬†buildings¬†peeling where once they were repainted.¬†https://t.co/7vUTeQJl3J
03.06.19 08:26;_eqwal;6.36;4.75;RT @ProfBrianCox: My timeline is¬†currently¬†populated by¬†people¬†who¬†believe¬†that¬†God¬†is¬†Flat, that Darwin supported brexit and that Jesus is not a¬†greenhouse¬†gas. Or something¬†like¬†that.
03.06.19 08:26;AssassinCactus;6.33;4.76;RT @Fred79172142: I don't¬†think¬†the BBC could¬†be¬†level-headed about Brexit if it¬†tried. If, in 20 years we are all¬†living¬†in¬†houses¬†made¬†of¬†pure¬†silver, they¬†will¬†still¬†be¬†moaning that inside the EU they would have been¬†gold.
03.06.19 08:26;EuropeFife;6.49;4.14;Brexit: 5¬†fast¬†facts you need to¬†know¬†this¬†morning¬†with 24¬†days¬†to¬†go¬†- Mirror Online¬†https://t.co/INjs3awoiu¬†via @GoogleNews
03.06.19 08:26;jonnydougle;6.16;4.21;RT @TheOfficialGRB: Was¬†discussing¬†Brexit¬†last¬†night¬†with my French in-laws¬†who are over for the week. Me: ‚ÄúWhat are the media saying¬†back¬†home?‚Äù ‚ÄúWhy would *you¬†want¬†to¬†do¬†this to your¬†country?‚Äù I then¬†played¬†them a¬†clip¬†of a bloke talking about being¬†able¬†to¬†keep¬†3-pin¬†plugs.
03.06.19 08:26;Lizzier459;6.05;3.71;"RT @Doozy_45: Ian Dunt - ""Feels¬†like¬†its¬†happening¬†on¬†a daily¬†basis, major¬†manufacturers¬†(not just cars) saying 'we're thinking of leaving'' etc."" #Brexit¬†https://t.co/hcZDZwk9ou"
03.06.19 08:26;mylesie;6.12;4.09;RT @gerrylynch: @brendanbelfast Brexit is¬†loved¬†by Loyalist whackjobs who¬†think¬†a¬†hard¬†border¬†will¬†stop¬†a¬†United¬†Ireland, and Republican whackjobs who¬†think¬†it'll bring it about. And hated by¬†peoplewho¬†care¬†about just¬†plain¬†jobs.
03.06.19 08:26;yvonnedaly;5.04;5.23;RT @urchinette: I have no¬†problem¬†with these¬†people¬†getting passports (apart from the Brexit voting¬†prick) but it‚Äôs¬†ridiculous¬†and¬†obscene¬†that the system doesn‚Äôt¬†give¬†citizenship¬†to¬†children¬†who‚Äôve¬†lived¬†here all their¬†lives¬†while giving it to¬†someone¬†who‚Äôs visited once.¬†https://t.co/W9bkH1xBfV
03.06.19 08:26;grahambbb;4.99;4.90;RT @WHeathRobinson: @DianaJohnsonMP @A50Challenge Diana.¬†Do¬†you¬†know¬†the¬†high¬†court¬†case¬†has¬†established¬†that the brexit¬†result¬†would have been¬†struck¬†out¬†for¬†illegality¬†had it been a¬†bindingreferendum. The PM¬†knew¬†about the¬†illegality¬†when she triggered A50.¬†https://t.co/v3jd5X1vnC
03.06.19 08:26;gallaghereport;5.67;4.91;RT @France24_en: üá¨üáß Why is Britain so #Eurosceptic? In this 1st episode of #BrexWhat, @cntrent and @ValerieFouace¬†look¬†at Britain‚Äôs¬†complicated¬†relationship¬†with Europe since WWII, and¬†trace¬†the roots of the Euroscepticism that sparked the #Brexit referendum üó≥. ‚úç¬†Illustrations: @AdelGastel¬†https://t.co/ozuy0RsriT
03.06.19 08:26;chicamusique;5.39;3.33;RT @ByDonkeys: Today we‚Äôve been in and around @CarolineFlintMP‚Äôs Don¬†Valley¬†constituency. Brexit is designed by its architects to¬†gut¬†workers‚Äô rights and environmental protections. And it would¬†makethose workers poorer, as Caroline herself has said.¬†https://t.co/iLkSNqMPEO
03.06.19 08:26;iskibar14;5.59;4.12;RT @instonepo1: Every¬†day¬†I¬†regret¬†my¬†initial¬†leave¬†vote and just when I¬†think¬†I can't¬†feel¬†a¬†worse¬†for falling for the¬†Leave¬†BS I¬†see¬†something¬†like¬†this and a little¬†bit¬†of me dies inside all over again. #brexit #RemainerNow¬†https://t.co/6unAYKL34f
03.06.19 08:26;AnthonyBowson;5.31;4.94;"RT @pedromakee: @brexit_sham BANKS>Greedy¬†little offshore¬†Tax¬†dodging toerag gives the largest¬†political¬†donation¬†ever and¬†refuses¬†to say where the¬†money¬†comes¬†from but says its not the Russia while meeting Russia oligarchs; re¬†Gold¬†bullion; billions of dollars; and it‚Äôs¬†timing¬†- just before EU Referendum"
03.06.19 08:26;NIKki95137665;7.42;4.80;RT @billethmep: U.S.-UK¬†relationship¬†will¬†prosper¬†after Brexit: U.S. ambassador | Article [AMP] | Reuters¬†https://t.co/XLpOPhpgFd
03.06.19 08:26;GreyEva1;5.21;4.21;@heraldscotland Has Little Napoleon¬†missed¬†his¬†nap? #AwBless #Brexit
03.06.19 08:26;MikeFealey;5.16;4.30;RT @rafaelbehr:¬†On¬†the¬†failure¬†among some leavers to¬†understand¬†that, from the other¬†side¬†of the¬†table, Brexit¬†looks¬†like¬†a¬†hostile¬†act.¬†https://t.co/GPVJvaJEJ7
03.06.19 08:26;BecsS1970;4.44;4.47;RT @Creagh_Dubh: @homelesshorse Yup. We‚Äôre farming...and, quite frankly, we‚Äôre ****ed. 700 ewes due to¬†lamb¬†in 3 weeks scanned 197%. DEFRA¬†currently¬†drawing up plans to¬†slaughter¬†them all as no¬†market¬†post¬†Brexit.¬†Anxiety? Aye.¬†Desolate? That too.
03.06.19 08:26;benoitx;5.84;4.36;RT @ChrisLeslieMP: With¬†communities¬†due to¬†lose¬†¬£billions in European Structural & Investment Funds (ESF, ERDF) because of this¬†disastrous¬†#Brexit, the¬†real¬†question¬†is... why are Ministers replacing barely HALF of the funds our towns¬†currently¬†get¬†through the #EU ? Where‚Äôs the¬†rest¬†of the¬†money?¬†https://t.co/ef68yY9m5b
03.06.19 08:26;elyaselyaselyas;5.35;4.55;@JayBee_EFC @RCorbettMEP @RemainerNow What¬†result¬†exactly?¬†Based¬†on¬†what? For what?¬†Even¬†MPs actually¬†discovered¬†the¬†bloody¬†fucking¬†shit¬†brexit¬†means¬†while digging into the so¬†call¬†negotiatedagreement, in¬†particular¬†the huge Irish¬†issu
03.06.19 08:26;Jonesjohn1Jones;5.14;4.57;RT @whatseuropinion:¬†Even¬†if Brexit didnt¬†harm¬†the¬†economy, it has harmed our society and the way I percieve our adopted¬†home. I dont¬†think¬†our pre-brexit¬†love¬†for the UK¬†will¬†return¬†now. Brexit opened the lid¬†on¬†the¬†worst¬†in society and now its¬†running¬†riot.
03.06.19 08:26;JUSTUSnatuhwera;4.55;4.46;RT @telebusiness:¬†Government¬†could¬†axe¬†up to 90pc of trade tariffs in no-deal¬†Brexit¬†https://t.co/jTU1wJiOQT
03.06.19 08:26;russelljones25;5.49;4.38;@truemagic68 planned¬†press¬†conference with Geoffrey Cox & stephen Barclay cancelled makes the extension of article 50¬†even¬†more inevitable¬†question¬†a few months or 2 years? whatever Brexit hopes been¬†killed¬†off completly unaccetable PM¬†deal¬†has¬
03.06.19 08:26;niktraykov;5.52;4.47;RT @LennieMerrick1: In no¬†particular¬†order, some¬†unanswered¬†Brexit questions.¬†Add¬†your own if you¬†wish. This may¬†become¬†quite a¬†long¬†THREAD: ‚Ä¢ Who¬†made¬†the ¬£435,000¬†donation¬†to the DUP? ‚Ä¢ Where did Arron Banks' ¬£7m¬†come¬†from? ‚Ä¢ Why did Theresa May¬†suppress¬†an investigation into Banks? /1
03.06.19 08:26;shortstumpylegs;6.05;4.39;RT @uk_domain_names:¬†US¬†food¬†standards¬†are¬†becoming¬†a battleground as we¬†scrabble¬†to¬†try¬†and¬†get¬†some¬†sort¬†of¬†post-Brexit trade¬†deal. Their¬†standards¬†are¬†rubbish¬†(10x more cases of¬†foodpoisoning¬†per capita than the UK) yet¬†US¬†food¬†would¬†likely¬†be¬†a¬†key¬†component¬†of any¬†deal.¬†https://t.co/ogF3HGgvAY
03.06.19 08:26;gray11;5.29;5.22;@LBC @Nigel_Farage We would¬†welcome¬†you going¬†back¬†to whatever it was you did before? Oh¬†wait,¬†back¬†to Brussels.¬†STOP¬†BREXIT!
03.06.19 08:26;BEEnnis;5.20;3.89;RT @joannaccherry: My conclusion today¬†on¬†#FailingGrayling #ferrygate UK Gov. is trying to¬†cover¬†up a monumental¬†error¬†of staggering¬†negligence¬†in¬†preparations¬†for a no-deal¬†Brexit which in any¬†normal,¬†democracy¬†would bring the¬†government¬†down.¬†Watch¬†in¬†full¬†https://t.co/9baS06uaPF¬†#Brexit¬†https://t.co/JI5PD54tPH
03.06.19 08:26;blandine_renou;6.20;4.29;RT @RCorbettMEP: #Brexit could¬†be¬†the¬†end¬†for many of our #sheep farmers - and for some much¬†loved¬†landscapes¬†such as the #Yorkshire Dales ...¬†https://t.co/9Pwldc6M8Y
03.06.19 08:26;DavidFordMLA;5.40;5.02;RT @SR_on_Rathlin: We've all¬†got¬†so¬†used¬†to the #Brexit¬†bullshit¬†and the¬†chaos¬†that it's¬†amazing¬†to¬†be¬†reminded of just how much the electorate were misled and lied to, and how no-one¬†could've¬†imagined¬†ending up where we are.¬†https://t.co/VzAaVd4FSe
03.06.19 08:26;ScotShug;6.50;4.18;"RT @AngusMacNeilSNP: ""Reality¬†used¬†to¬†be¬†a¬†friend¬†of mine"" üôàüëá¬†https://t.co/KjgxxHVdXA"
03.06.19 08:26;johnelalamo;4.89;4.12;RT @petertimmins3: The likes of @JuliaHB1 are the¬†ones¬†responsible¬†for the job losses¬†caused¬†by #Brexit. They've never¬†faced¬†up to the¬†possibility¬†of¬†negative¬†consequences, just trying to¬†silence¬†any¬†discourse. When the inevitable¬†happens¬†they must¬†be¬†held¬†to¬†account. #ProjectReality
03.06.19 08:26;johnelalamo;4.77;5.76;RT @JasonJHunter:¬†Bloody¬†idiots haven't¬†got¬†a clue what this¬†might¬†do¬†to HM Treasury!!!¬†https://t.co/RXrseDoaQi
03.06.19 08:26;jono_pce;5.79;4.02;RT @hilarybennmp: This¬†story¬†in today‚Äôs¬†Guardian¬†is a reminder of why a no¬†deal¬†Brexit would¬†be¬†a¬†disaster¬†for UK¬†car¬†manufacturing.¬†https://t.co/U84XsvOoOO
03.06.19 08:26;peter_daly;4.22;4.00;RT @shahmiruk: This is a¬†straight¬†up¬†lie.¬†https://t.co/hK5GSCU9Ga
03.06.19 08:26;justthevax;5.28;4.11;RT @jessphillips:¬†Fabric¬†of society is tearing in¬†parts¬†of the UK it's in shreds. It's not the¬†fault¬†of Brexit although it is¬†one¬†of many factors which¬†caused¬†it, but I'm¬†sure¬†that it's going to¬†make¬†it¬†worse. A shrink in our¬†economy¬†can¬†be¬†weathered in Surrey a shrink in Birmingham is¬†devastating
03.06.19 08:26;ElliH53;6.18;3.90;RT @jonlis1: Because Brexit was toxically unthinkable, it had to¬†be¬†made¬†both¬†normal¬†and inevitable. So the Tories¬†made¬†it our¬†destiny, something always meant to¬†be¬†and therefore¬†immune¬†from any¬†future¬†challenge. Me¬†on¬†Brexit‚Äôs unreality and the rewriting of¬†history¬†https://t.co/fw2FFMSuXE
